color_name,color_hex,min_price,max_price,seller,guarantee,mobile_digi_id,title,brand,model,ram,memory,vietnam,active,not_active,site,dual_sim,url
آبی,#2196f3,110500000,110500000,فراز پیشرو,گارانتی 18 ماهه پرهام تجارت میهن البرز (مایتل ),8627776,گوشی موبایل سامسونگ مدل Galaxy A33 5G SM-A336 دو سیم کارت ظرفیت 128 گیگابایت و رم 6 گیگابایت,Samsung,Galaxy A33 5G SM-A336,6GB,128GB,False,True,False,DigiKala,False,https://digikala.com/product/dkp-8627776
مشکی,#212121,111400000,111400000,فراز پیشرو,گارانتی 18 ماهه پرهام تجارت میهن البرز (مایتل ),8627776,گوشی موبایل سامسونگ مدل Galaxy A33 5G SM-A336 دو سیم کارت ظرفیت 128 گیگابایت و رم 6 گیگابایت,Samsung,Galaxy A33 5G SM-A336,6GB,128GB,False,True,False,DigiKala,False,https://digikala.com/product/dkp-8627776
قهوه ای,#562e1f,57190000,57190000,اسمارت تکنولوژی قشم,گارانتی 18 ماهه اسمارت تکنولوژی قشم,9582548,گوشی موبایل سامسونگ مدل Galaxy M13 دو سیم کارت ظرفیت 64 گیگابایت و رم 4 گیگابایت - پک هند اکتیو,Samsung,Galaxy M13,4GB,64GB,False,True,False,DigiKala,False,https://digikala.com/product/dkp-9582548
آبی,#2196f3,57490000,57490000,اسمارت تکنولوژی قشم,گارانتی 18 ماهه اسمارت تکنولوژی قشم,9582548,گوشی موبایل سامسونگ مدل Galaxy M13 دو سیم کارت ظرفیت 64 گیگابایت و رم 4 گیگابایت - پک هند اکتیو,Samsung,Galaxy M13,4GB,64GB,False,True,False,DigiKala,False,https://digikala.com/product/dkp-9582548
سبز,#00e676,57490000,57490000,اسمارت تکنولوژی قشم,گارانتی 18 ماهه اسمارت تکنولوژی قشم,9582548,گوشی موبایل سامسونگ مدل Galaxy M13 دو سیم کارت ظرفیت 64 گیگابایت و رم 4 گیگابایت - پک هند اکتیو,Samsung,Galaxy M13,4GB,64GB,False,True,False,DigiKala,False,https://digikala.com/product/dkp-9582548
نقره ای,#dedede,136500000,136500000,کارزین پلاس,گارانتی 18 ماهه هماهنگ,11778941,گوشی موبایل سامسونگ مدل Galaxy A34 5G دو سیم کارت ظرفیت 256 گیگابایت و رم 8 گیگابایت - ویتنام,Samsung,Galaxy A34 5G,8GB,256GB,True,True,False,DigiKala,False,https://digikala.com/product/dkp-11778941
زرد لیمویی,#d2ff00,136300000,136500000,مجلسی پرنس,گارانتی 18 ماهه هماهنگ,11778941,گوشی موبایل سامسونگ مدل Galaxy A34 5G دو سیم کارت ظرفیت 256 گیگابایت و رم 8 گیگابایت - ویتنام,Samsung,Galaxy A34 5G,8GB,256GB,True,True,False,DigiKala,False,https://digikala.com/product/dkp-11778941
مسی,#e65319,38300000,38410000,گسترش همراه,گارانتی 18 ماهه آبان دیجی (رایان اندیش آوات),9865926,گوشی موبایل سامسونگ مدل Galaxy A04 دو سیم کارت ظرفیت 32 گیگابایت و رم 3 گیگابایت,Samsung,Galaxy A04,3GB,32GB,False,True,False,DigiKala,False,https://digikala.com/product/dkp-9865926
مشکی,#212121,38400000,38500000,فراز پیشرو,گارانتی 18 ماهه پرهام تجارت میهن البرز (مایتل ),9865926,گوشی موبایل سامسونگ مدل Galaxy A04 دو سیم کارت ظرفیت 32 گیگابایت و رم 3 گیگابایت,Samsung,Galaxy A04,3GB,32GB,False,True,False,DigiKala,False,https://digikala.com/product/dkp-9865926
مشکی,#212121,291500000,294000000,کارمان تلکام,گارانتی 18 ماهه آبان همراه تجارت,8107063,گوشی موبایل سامسونگ مدل Galaxy S22 5G دو سیم کارت ظرفیت 128 گیگابایت و رم 8 گیگابایت,Samsung,Galaxy S22 5G,8GB,128GB,False,True,False,DigiKala,False,https://digikala.com/product/dkp-8107063
نقره ای,#dedede,71700000,75500000,فراز پیشرو,گارانتی 18 ماهه هماهنگ,10403200,گوشی موبایل سامسونگ مدل Galaxy A14 دو سیم کارت ظرفیت 128 گیگابایت و رم 6 گیگابایت - ویتنام,Samsung,Galaxy A14,6GB,128GB,True,True,False,DigiKala,False,https://digikala.com/product/dkp-10403200
سبز روشن,#4dff97,74500000,74900000,مجلسی پرنس,گارانتی 18 ماهه هماهنگ,10403200,گوشی موبایل سامسونگ مدل Galaxy A14 دو سیم کارت ظرفیت 128 گیگابایت و رم 6 گیگابایت - ویتنام,Samsung,Galaxy A14,6GB,128GB,True,True,False,DigiKala,False,https://digikala.com/product/dkp-10403200
مشکی,#212121,75400000,75500000,یمین فرادید,گارانتی 18 ماهه حامی,10403200,گوشی موبایل سامسونگ مدل Galaxy A14 دو سیم کارت ظرفیت 128 گیگابایت و رم 6 گیگابایت - ویتنام,Samsung,Galaxy A14,6GB,128GB,True,True,False,DigiKala,False,https://digikala.com/product/dkp-10403200
قرمز تیره,#8B0000,93990000,93990000,پایاگستر شهر,گارانتی 18 ماهه امیدان رهجو (مدیوتل),11578379,گوشی موبایل سامسونگ مدل Galaxy A24 4G دو سیم کارت ظرفیت 128 گیگابایت و رم 6 گیگابایت به همراه شارژر سامسونگ,Samsung,Galaxy A24 4G,6GB,128GB,False,True,False,DigiKala,False,https://digikala.com/product/dkp-11578379
نقره ای,#dedede,93000000,93000000,آرتا همراه,گارانتی 18 ماهه هماهنگ,11578379,گوشی موبایل سامسونگ مدل Galaxy A24 4G دو سیم کارت ظرفیت 128 گیگابایت و رم 6 گیگابایت به همراه شارژر سامسونگ,Samsung,Galaxy A24 4G,6GB,128GB,False,True,False,DigiKala,False,https://digikala.com/product/dkp-11578379
سبز,#00e676,92000000,92000000,آرتا همراه,گارانتی 18 ماهه هماهنگ,11578379,گوشی موبایل سامسونگ مدل Galaxy A24 4G دو سیم کارت ظرفیت 128 گیگابایت و رم 6 گیگابایت به همراه شارژر سامسونگ,Samsung,Galaxy A24 4G,6GB,128GB,False,True,False,DigiKala,False,https://digikala.com/product/dkp-11578379
مشکی,#212121,92500000,93500000,آرتا همراه,گارانتی 18 ماهه هماهنگ,11578379,گوشی موبایل سامسونگ مدل Galaxy A24 4G دو سیم کارت ظرفیت 128 گیگابایت و رم 6 گیگابایت به همراه شارژر سامسونگ,Samsung,Galaxy A24 4G,6GB,128GB,False,True,False,DigiKala,False,https://digikala.com/product/dkp-11578379
مشکی,#212121,508000000,508000000,پایاگستر شهر,گارانتی 18 ماهه بلووم,11103829,گوشی موبایل سامسونگ مدل Galaxy S23 Ultra دو سیم کارت ظرفیت 256 گیگابایت و رم 12 گیگابایت به همراه شارژر سامسونگ - ویتنام,Samsung,Galaxy S23 Ultra,12GB,256GB,True,True,False,DigiKala,False,https://digikala.com/product/dkp-11103829
سبز,#00e676,505000000,505000000,پایاگستر شهر,گارانتی 18 ماهه بلووم,11103829,گوشی موبایل سامسونگ مدل Galaxy S23 Ultra دو سیم کارت ظرفیت 256 گیگابایت و رم 12 گیگابایت به همراه شارژر سامسونگ - ویتنام,Samsung,Galaxy S23 Ultra,12GB,256GB,True,True,False,DigiKala,False,https://digikala.com/product/dkp-11103829
مشکی,#212121,818000000,818000000,دیجی‌کالا,گارانتی 18 ماهه شرکتی,12223768,گوشی موبایل سامسونگ مدل Galaxy Z Fold5 دو سیم کارت ظرفیت 256 گیگابایت و رم 12 گیگابایت - ویتنام,Samsung,Galaxy Z Fold5,12GB,256GB,True,True,False,DigiKala,False,https://digikala.com/product/dkp-12223768
کرم,#ffecca,818000000,818000000,دیجی‌کالا,گارانتی 18 ماهه شرکتی,12223768,گوشی موبایل سامسونگ مدل Galaxy Z Fold5 دو سیم کارت ظرفیت 256 گیگابایت و رم 12 گیگابایت - ویتنام,Samsung,Galaxy Z Fold5,12GB,256GB,True,True,False,DigiKala,False,https://digikala.com/product/dkp-12223768
سبز,#00e676,68300000,68300000,آرتا همراه,گارانتی 18 ماهه هماهنگ,11498216,گوشی موبایل سامسونگ مدل Galaxy A14 دو سیم کارت ظرفیت 128 گیگابایت و رم 4 گیگابایت به همراه شارژر سامسونگ,Samsung,Galaxy A14,4GB,128GB,False,True,False,DigiKala,False,https://digikala.com/product/dkp-11498216
نقره ای,#dedede,68300000,69200000,آرتا همراه,گارانتی 18 ماهه هماهنگ,11498216,گوشی موبایل سامسونگ مدل Galaxy A14 دو سیم کارت ظرفیت 128 گیگابایت و رم 4 گیگابایت به همراه شارژر سامسونگ,Samsung,Galaxy A14,4GB,128GB,False,True,False,DigiKala,False,https://digikala.com/product/dkp-11498216
مشکی,#212121,68300000,71300000,آرتا همراه,گارانتی 18 ماهه آرکا تجارت بیستون,11498216,گوشی موبایل سامسونگ مدل Galaxy A14 دو سیم کارت ظرفیت 128 گیگابایت و رم 4 گیگابایت به همراه شارژر سامسونگ,Samsung,Galaxy A14,4GB,128GB,False,True,False,DigiKala,False,https://digikala.com/product/dkp-11498216
مشکی,#212121,57600000,57600000,آرتا همراه,گارانتی 18 ماهه هماهنگ,11490357,گوشی موبایل سامسونگ مدل Galaxy A14 دو سیم کارت ظرفیت 64 گیگابایت و رم 4 گیگابایت به همراه شارژر سامسونگ,Samsung,Galaxy A14,4GB,64GB,False,True,False,DigiKala,False,https://digikala.com/product/dkp-11490357
سبز,#00e676,57600000,57600000,آرتا همراه,گارانتی 18 ماهه هماهنگ,11490357,گوشی موبایل سامسونگ مدل Galaxy A14 دو سیم کارت ظرفیت 64 گیگابایت و رم 4 گیگابایت به همراه شارژر سامسونگ,Samsung,Galaxy A14,4GB,64GB,False,True,False,DigiKala,False,https://digikala.com/product/dkp-11490357
نقره ای,#dedede,57600000,57600000,آرتا همراه,گارانتی 18 ماهه هماهنگ,11490357,گوشی موبایل سامسونگ مدل Galaxy A14 دو سیم کارت ظرفیت 64 گیگابایت و رم 4 گیگابایت به همراه شارژر سامسونگ,Samsung,Galaxy A14,4GB,64GB,False,True,False,DigiKala,False,https://digikala.com/product/dkp-11490357
مشکی,#212121,146000000,147000000,آرتا همراه,گارانتی 18 ماهه ویراسرویس (تجارت گستر فخیم),11510963,گوشی موبایل سامسونگ مدل GALAXY A53 5G دو سیم کارت ظرفیت 128 گیگابایت و رم 8 گیگابایت به همراه شارژر سامسونگ ,Samsung,Galaxy A53 5G,8GB,256GB,False,True,False,DigiKala,False,https://digikala.com/product/dkp-11510963
آبی,#2196f3,67990000,67990000,اسمارت تکنولوژی قشم,گارانتی 18 ماهه اسمارت تکنولوژی قشم,7178377,گوشی موبایل سامسونگ مدل Galaxy M32 SM-M325F/DS دو سیم‌ کارت ظرفیت 64 گیگابایت و رم 4 گیگابایت - اکتیو,Samsung,Galaxy M32 SM-M325F/DS,4GB,64GB,False,True,False,DigiKala,False,https://digikala.com/product/dkp-7178377
مشکی,#212121,69490000,69490000,اسمارت تکنولوژی قشم,گارانتی 18 ماهه اسمارت تکنولوژی قشم,7178377,گوشی موبایل سامسونگ مدل Galaxy M32 SM-M325F/DS دو سیم‌ کارت ظرفیت 64 گیگابایت و رم 4 گیگابایت - اکتیو,Samsung,Galaxy M32 SM-M325F/DS,4GB,64GB,False,True,False,DigiKala,False,https://digikala.com/product/dkp-7178377
مشکی,#212121,100000000,100000000,آرتا همراه,گارانتی 18 ماهه هماهنگ,11971192,گوشی موبایل سامسونگ مدل Galaxy A24 4G دو سیم کارت ظرفیت 128 گیگابایت و رم 8 گیگابایت به همراه شارژر سامسونگ,Samsung,Galaxy A24 4G,8GB,128GB,False,True,False,DigiKala,False,https://digikala.com/product/dkp-11971192
سبز,#00e676,99900000,100800000,آرتا همراه,گارانتی 18 ماهه هماهنگ,11971192,گوشی موبایل سامسونگ مدل Galaxy A24 4G دو سیم کارت ظرفیت 128 گیگابایت و رم 8 گیگابایت به همراه شارژر سامسونگ,Samsung,Galaxy A24 4G,8GB,128GB,False,True,False,DigiKala,False,https://digikala.com/product/dkp-11971192
نقره ای,#dedede,99900000,99900000,آرتا همراه,گارانتی 18 ماهه هماهنگ,11971192,گوشی موبایل سامسونگ مدل Galaxy A24 4G دو سیم کارت ظرفیت 128 گیگابایت و رم 8 گیگابایت به همراه شارژر سامسونگ,Samsung,Galaxy A24 4G,8GB,128GB,False,True,False,DigiKala,False,https://digikala.com/product/dkp-11971192
سبز,#00e676,489000000,489000000,دیجی‌کالا,گارانتی 18 ماهه شرکتی,12224095,گوشی موبایل سامسونگ مدل Galaxy Z Flip5 تک سیم کارت ظرفیت 256 گیگابایت و رم 8 گیگابایت - ویتنام,Samsung,Galaxy Z Flip5,8GB,256GB,True,True,False,DigiKala,False,https://digikala.com/product/dkp-12224095
